request_id,primary_port,vlan_id,device_id
6194,1,-1,-1
6194,1,1652,2
6195,0,1652,4
6195,1,-1,-1
6195,1,1652,4
6196,0,1653,0
6196,1,-1,-1
6196,1,1653,0
6197,1,-1,-1
6197,1,1652,3
6198,1,-1,-1
6198,1,1653,1
6199,1,-1,-1
6199,1,1653,2
6200,0,1653,4
6200,1,-1,-1
6200,1,1653,4
6201,0,1654,4
6201,1,-1,-1
6201,1,1654,4
6202,0,1655,0
6202,1,-1,-1
6202,1,1655,0
6203,1,-1,-1
6203,1,1654,1
6204,0,1655,4
6204,1,-1,-1
6204,1,1655,4
6205,0,1656,1
6205,1,-1,-1
6205,1,1656,1
6206,0,1656,2
6206,1,-1,-1
6206,1,1656,2
6207,1,-1,-1
6207,1,1654,3
6208,0,1656,4
6208,1,-1,-1
6208,1,1656,4
6209,0,1657,0
6209,1,-1,-1
6209,1,1657,0
6210,1,-1,-1
6210,1,1655,3
6211,1,-1,-1
6211,1,1656,0
6212,1,-1,-1
6212,1,1656,3
6213,0,1658,0
6213,1,-1,-1
6213,1,1658,0
6214,1,-1,-1
6214,1,1657,2
6215,1,-1,-1
6215,1,1657,3
6216,1,-1,-1
6216,1,1657,4
6217,0,1659,2
6217,1,-1,-1
6217,1,1659,2
6218,0,1659,4
6218,1,-1,-1
6218,1,1659,4
6219,1,-1,-1
6219,1,1658,2
6220,1,-1,-1
6220,1,1658,3
6221,1,-1,-1
6221,1,1658,4
6222,0,1660,1
6222,1,-1,-1
6222,1,1660,1
6223,0,1661,2
6223,1,-1,-1
6223,1,1661,2
6224,1,-1,-1
6224,1,1659,0
6225,0,1661,4
6225,1,-1,-1
6225,1,1661,4
6226,0,1662,2
6226,1,-1,-1
6226,1,1662,2
6227,0,1663,0
6227,1,-1,-1
6227,1,1663,0
6228,1,-1,-1
6228,1,1659,1
6229,0,1663,4
6229,1,-1,-1
6229,1,1663,4
6230,1,-1,-1
6230,1,1659,3
6231,0,1664,0
6231,1,-1,-1
6231,1,1664,0
6232,1,-1,-1
6232,1,1660,4
6233,1,-1,-1
6233,1,1661,0
6234,0,1664,2
6234,1,-1,-1
6234,1,1664,2
6235,0,1665,0
6235,1,-1,-1
6235,1,1665,0
6236,1,-1,-1
6236,1,1661,3
6237,0,1666,0
6237,1,-1,-1
6237,1,1666,0
6238,0,1666,1
6238,1,-1,-1
6238,1,1666,1
6239,1,-1,-1
6239,1,1662,1
6240,0,1666,2
6240,1,-1,-1
6240,1,1666,2
6241,0,1666,4
6241,1,-1,-1
6241,1,1666,4
6242,1,-1,-1
6242,1,1662,3
6243,0,1667,1
6243,1,-1,-1
6243,1,1667,1
6244,0,1667,4
6244,1,-1,-1
6244,1,1667,4
6245,1,-1,-1
6245,1,1662,4
6246,0,1668,0
6246,1,-1,-1
6246,1,1668,0
6247,1,-1,-1
6247,1,1663,2
6248,1,-1,-1
6248,1,1663,3
6249,1,-1,-1
6249,1,1664,4
6250,0,1668,2
6250,1,-1,-1
6250,1,1668,2
6251,1,-1,-1
6251,1,1665,1
6252,1,-1,-1
6252,1,1665,3
6253,1,-1,-1
6253,1,1666,3
6254,0,1669,1
6254,1,-1,-1
6254,1,1669,1
6255,1,-1,-1
6255,1,1667,3
6256,1,-1,-1
6256,1,1668,1
6257,0,1669,2
6257,1,-1,-1
6257,1,1669,2
6258,1,-1,-1
6258,1,1668,3
6259,0,1670,0
6259,1,-1,-1
6259,1,1670,0
6260,0,1670,4
6260,1,-1,-1
6260,1,1670,4
6261,0,1671,4
6261,1,-1,-1
6261,1,1671,4
6262,0,1672,0
6262,1,-1,-1
6262,1,1672,0
6263,1,-1,-1
6263,1,1670,1
6264,0,1672,4
6264,1,-1,-1
6264,1,1672,4
6265,1,-1,-1
6265,1,1670,2
6266,0,1673,1
6266,1,-1,-1
6266,1,1673,1
6267,1,-1,-1
6267,1,1670,3
6268,1,-1,-1
6268,1,1671,0
6269,1,-1,-1
6269,1,1672,1
6270,1,-1,-1
6270,1,1672,3
6271,1,-1,-1
6271,1,1673,0
6272,1,-1,-1
6272,1,1673,2
6273,1,-1,-1
6273,1,1673,4
6274,1,-1,-1
6274,1,1674,0
6275,1,-1,-1
6275,1,1674,1
6276,0,1675,1
6276,1,-1,-1
6276,1,1675,1
6277,0,1675,4
6277,1,-1,-1
6277,1,1675,4
6278,0,1676,0
6278,1,-1,-1
6278,1,1676,0
6279,0,1676,1
6279,1,-1,-1
6279,1,1676,1
6280,1,-1,-1
6280,1,1674,2
6281,0,1677,0
6281,1,-1,-1
6281,1,1677,0
6282,1,-1,-1
6282,1,1674,3
6283,0,1677,2
6283,1,-1,-1
6283,1,1677,2
6284,0,1678,1
6284,1,-1,-1
6284,1,1678,1
6285,0,1678,4
6285,1,-1,-1
6285,1,1678,4
6286,1,-1,-1
6286,1,1674,4
6287,1,-1,-1
6287,1,1676,3
6288,0,1679,1
6288,1,-1,-1
6288,1,1679,1
6289,1,-1,-1
6289,1,1677,3
6290,1,-1,-1
6290,1,1677,4
6291,1,-1,-1
6291,1,1678,3
6292,1,-1,-1
6292,1,1679,2
6293,0,1680,4
6293,1,-1,-1
6293,1,1680,4
6294,0,1681,2
6294,1,-1,-1
6294,1,1681,2
6295,0,1682,1
6295,1,-1,-1
6295,1,1682,1
6296,1,-1,-1
6296,1,1679,3
6297,1,-1,-1
6297,1,1681,1
6298,1,-1,-1
6298,1,1681,3
6299,1,-1,-1
6299,1,1681,4
6300,0,1682,2
6300,1,-1,-1
6300,1,1682,2
6301,0,1682,4
6301,1,-1,-1
6301,1,1682,4
6302,1,-1,-1
6302,1,1682,0
6303,1,-1,-1
6303,1,1683,0
6304,1,-1,-1
6304,1,1683,1
6305,1,-1,-1
6305,1,1683,3
6306,1,-1,-1
6306,1,1683,4
6307,0,1684,0
6307,1,-1,-1
6307,1,1684,0
6308,1,-1,-1
6308,1,1684,1
6309,0,1684,2
6309,1,-1,-1
6309,1,1684,2
6310,1,-1,-1
6310,1,1684,3
6311,1,-1,-1
6311,1,1685,0
6312,1,-1,-1
6312,1,1685,1
6313,1,-1,-1
6313,1,1685,2
6314,0,1686,0
6314,1,-1,-1
6314,1,1686,0
6315,0,1686,1
6315,1,-1,-1
6315,1,1686,1
6316,0,1687,2
6316,1,-1,-1
6316,1,1687,2
6317,0,1687,4
6317,1,-1,-1
6317,1,1687,4
6318,1,-1,-1
6318,1,1685,3
6319,0,1689,0
6319,1,-1,-1
6319,1,1689,0
6320,1,-1,-1
6320,1,1686,3
6321,1,-1,-1
6321,1,1686,4
6322,1,-1,-1
6322,1,1687,3
6323,1,-1,-1
6323,1,1688,0
6324,0,1689,4
6324,1,-1,-1
6324,1,1689,4
6325,1,-1,-1
6325,1,1688,3
6326,1,-1,-1
6326,1,1689,2
6327,1,-1,-1
6327,1,1689,3
6328,1,-1,-1
6328,1,1690,0
6329,1,-1,-1
6329,1,1690,1
6330,1,-1,-1
6330,1,1690,3
6331,0,1691,1
6331,1,-1,-1
6331,1,1691,1
6332,0,1691,2
6332,1,-1,-1
6332,1,1691,2
6333,1,-1,-1
6333,1,1691,3
6334,1,-1,-1
6334,1,1692,0
6335,1,-1,-1
6335,1,1692,2
6336,0,1693,0
6336,1,-1,-1
6336,1,1693,0
6337,1,-1,-1
6337,1,1692,3
6338,0,1693,1
6338,1,-1,-1
6338,1,1693,1
6339,0,1694,1
6339,1,-1,-1
6339,1,1694,1
6340,1,-1,-1
6340,1,1692,4
6341,0,1694,4
6341,1,-1,-1
6341,1,1694,4
6342,1,-1,-1
6342,1,1693,3
6343,1,-1,-1
6343,1,1693,4
6344,0,1695,4
6344,1,-1,-1
6344,1,1695,4
6345,1,-1,-1
6345,1,1694,0
6346,1,-1,-1
6346,1,1695,0
6347,0,1696,0
6347,1,-1,-1
6347,1,1696,0
6348,0,1696,4
6348,1,-1,-1
6348,1,1696,4
6349,0,1697,1
6349,1,-1,-1
6349,1,1697,1
6350,1,-1,-1
6350,1,1695,3
6351,1,-1,-1
6351,1,1696,1
6352,0,1697,2
6352,1,-1,-1
6352,1,1697,2
6353,1,-1,-1
6353,1,1696,3
6354,0,1698,0
6354,1,-1,-1
6354,1,1698,0
6355,0,1698,1
6355,1,-1,-1
6355,1,1698,1
6356,1,-1,-1
6356,1,1697,3
6357,1,-1,-1
6357,1,1698,3
6358,1,-1,-1
6358,1,1698,4
6359,1,-1,-1
6359,1,1699,0
6360,1,-1,-1
6360,1,1699,2
6361,0,1699,4
6361,1,-1,-1
6361,1,1699,4
6362,0,1700,1
6362,1,-1,-1
6362,1,1700,1
6363,0,1700,4
6363,1,-1,-1
6363,1,1700,4
6364,1,-1,-1
6364,1,1699,3
6365,0,1701,0
6365,1,-1,-1
6365,1,1701,0
6366,1,-1,-1
6366,1,1700,0
6367,0,1701,1
6367,1,-1,-1
6367,1,1701,1
6368,1,-1,-1
6368,1,1700,3
6369,0,1701,2
6369,1,-1,-1
6369,1,1701,2
6370,0,1701,4
6370,1,-1,-1
6370,1,1701,4
6371,1,-1,-1
6371,1,1701,3
6372,1,-1,-1
6372,1,1702,0
6373,0,1702,2
6373,1,-1,-1
6373,1,1702,2
6374,1,-1,-1
6374,1,1702,3
6375,0,1703,1
6375,1,-1,-1
6375,1,1703,1
6376,1,-1,-1
6376,1,1703,0
6377,0,1704,0
6377,1,-1,-1
6377,1,1704,0
6378,0,1704,1
6378,1,-1,-1
6378,1,1704,1
6379,0,1705,2
6379,1,-1,-1
6379,1,1705,2
6380,0,1705,4
6380,1,-1,-1
6380,1,1705,4
6381,1,-1,-1
6381,1,1703,3
6382,1,-1,-1
6382,1,1703,4
6383,0,1706,2
6383,1,-1,-1
6383,1,1706,2
6384,1,-1,-1
6384,1,1704,3
6385,1,-1,-1
6385,1,1704,4
6386,1,-1,-1
6386,1,1705,0
6387,0,1706,4
6387,1,-1,-1
6387,1,1706,4
6388,1,-1,-1
6388,1,1705,3
6389,0,1707,1
6389,1,-1,-1
6389,1,1707,1
6390,1,-1,-1
6390,1,1706,3
6391,1,-1,-1
6391,1,1707,2
6392,0,1707,4
6392,1,-1,-1
6392,1,1707,4
6393,1,-1,-1
6393,1,1707,3
6394,0,1708,0
6394,1,-1,-1
6394,1,1708,0
6395,1,-1,-1
6395,1,1708,1
6396,1,-1,-1
6396,1,1708,2
6397,0,1708,4
6397,1,-1,-1
6397,1,1708,4
6398,0,1709,0
6398,1,-1,-1
6398,1,1709,0
6399,1,-1,-1
6399,1,1708,3
6400,0,1709,1
6400,1,-1,-1
6400,1,1709,1
6401,0,1709,2
6401,1,-1,-1
6401,1,1709,2
6402,0,1710,0
6402,1,-1,-1
6402,1,1710,0
6403,1,-1,-1
6403,1,1709,3
6404,0,1710,2
6404,1,-1,-1
6404,1,1710,2
6405,1,-1,-1
6405,1,1710,3
6406,0,1710,4
6406,1,-1,-1
6406,1,1710,4
6407,0,1711,4
6407,1,-1,-1
6407,1,1711,4
6408,1,-1,-1
6408,1,1711,0
6409,1,-1,-1
6409,1,1711,3
6410,1,-1,-1
6410,1,1712,0
6411,1,-1,-1
6411,1,1712,1
6412,0,1712,2
6412,1,-1,-1
6412,1,1712,2
6413,0,1713,0
6413,1,-1,-1
6413,1,1713,0
6414,0,1715,0
6414,1,-1,-1
6414,1,1715,0
6415,0,1715,1
6415,1,-1,-1
6415,1,1715,1
6416,1,-1,-1
6416,1,1713,1
6417,1,-1,-1
6417,1,1713,3
6418,1,-1,-1
6418,1,1713,4
6419,1,-1,-1
6419,1,1714,2
6420,0,1715,2
6420,1,-1,-1
6420,1,1715,2
6421,0,1716,0
6421,1,-1,-1
6421,1,1716,0
6422,1,-1,-1
6422,1,1714,3
6423,0,1716,2
6423,1,-1,-1
6423,1,1716,2
6424,1,-1,-1
6424,1,1714,4
6425,0,1717,0
6425,1,-1,-1
6425,1,1717,0
6426,0,1717,1
6426,1,-1,-1
6426,1,1717,1
6427,1,-1,-1
6427,1,1715,3
6428,1,-1,-1
6428,1,1715,4
6429,0,1717,2
6429,1,-1,-1
6429,1,1717,2
6430,1,-1,-1
6430,1,1716,3
6431,0,1718,0
6431,1,-1,-1
6431,1,1718,0
6432,0,1718,2
6432,1,-1,-1
6432,1,1718,2
6433,0,1718,4
6433,1,-1,-1
6433,1,1718,4
6434,0,1719,0
6434,1,-1,-1
6434,1,1719,0
6435,0,1719,1
6435,1,-1,-1
6435,1,1719,1
6436,0,1719,4
6436,1,-1,-1
6436,1,1719,4
6437,1,-1,-1
6437,1,1717,3
6438,1,-1,-1
6438,1,1718,3
6439,0,1720,0
6439,1,-1,-1
6439,1,1720,0
6440,1,-1,-1
6440,1,1719,2
6441,1,-1,-1
6441,1,1720,1
6442,0,1720,2
6442,1,-1,-1
6442,1,1720,2
6443,0,1721,0
6443,1,-1,-1
6443,1,1721,0
6444,1,-1,-1
6444,1,1720,4
6445,0,1721,2
6445,1,-1,-1
6445,1,1721,2
6446,1,-1,-1
6446,1,1721,1
6447,1,-1,-1
6447,1,1721,3
6448,1,-1,-1
6448,1,1722,0
6449,1,-1,-1
6449,1,1722,1
6450,0,1722,2
6450,1,-1,-1
6450,1,1722,2
6451,0,1723,0
6451,1,-1,-1
6451,1,1723,0
6452,0,1723,4
6452,1,-1,-1
6452,1,1723,4
6453,0,1724,0
6453,1,-1,-1
6453,1,1724,0
6454,1,-1,-1
6454,1,1722,3
6455,0,1724,1
6455,1,-1,-1
6455,1,1724,1
6456,1,-1,-1
6456,1,1723,2
6457,0,1724,2
6457,1,-1,-1
6457,1,1724,2
6458,1,-1,-1
6458,1,1724,3
6459,0,1724,4
6459,1,-1,-1
6459,1,1724,4
6460,0,1725,0
6460,1,-1,-1
6460,1,1725,0
6461,0,1726,2
6461,1,-1,-1
6461,1,1726,2
6462,1,-1,-1
6462,1,1725,2
6463,0,1727,0
6463,1,-1,-1
6463,1,1727,0
6464,0,1727,4
6464,1,-1,-1
6464,1,1727,4
6465,1,-1,-1
6465,1,1725,3
6466,1,-1,-1
6466,1,1726,1
6467,1,-1,-1
6467,1,1726,3
6468,0,1728,0
6468,1,-1,-1
6468,1,1728,0
6469,1,-1,-1
6469,1,1727,2
6470,0,1728,4
6470,1,-1,-1
6470,1,1728,4
6471,1,-1,-1
6471,1,1727,3
6472,1,-1,-1
6472,1,1728,1
6473,1,-1,-1
6473,1,1729,0
6474,1,-1,-1
6474,1,1729,1
6475,1,-1,-1
6475,1,1729,2
6476,1,-1,-1
6476,1,1729,4
6477,1,-1,-1
6477,1,1730,0
6478,1,-1,-1
6478,1,1730,1
6479,0,1731,1
6479,1,-1,-1
6479,1,1731,1
6480,0,1732,1
6480,1,-1,-1
6480,1,1732,1
6481,1,-1,-1
6481,1,1730,2
6482,0,1732,4
6482,1,-1,-1
6482,1,1732,4
6483,1,-1,-1
6483,1,1730,3
6484,0,1733,0
6484,1,-1,-1
6484,1,1733,0
6485,0,1733,1
6485,1,-1,-1
6485,1,1733,1
6486,0,1734,1
6486,1,-1,-1
6486,1,1734,1
6487,1,-1,-1
6487,1,1730,4
6488,1,-1,-1
6488,1,1731,2
6489,1,-1,-1
6489,1,1731,3
6490,1,-1,-1
6490,1,1732,2
6491,0,1735,0
6491,1,-1,-1
6491,1,1735,0
6492,1,-1,-1
6492,1,1732,3
6493,0,1735,1
6493,1,-1,-1
6493,1,1735,1
6494,0,1735,2
6494,1,-1,-1
6494,1,1735,2
6495,0,1736,0
6495,1,-1,-1
6495,1,1736,0
6496,1,-1,-1
6496,1,1733,3
6497,0,1736,1
6497,1,-1,-1
6497,1,1736,1
6498,0,1737,0
6498,1,-1,-1
6498,1,1737,0
6499,0,1737,2
6499,1,-1,-1
6499,1,1737,2
6500,0,1737,4
6500,1,-1,-1
6500,1,1737,4
6501,0,1738,2
6501,1,-1,-1
6501,1,1738,2
6502,1,-1,-1
6502,1,1734,0
6503,0,1738,4
6503,1,-1,-1
6503,1,1738,4
6504,0,1739,0
6504,1,-1,-1
6504,1,1739,0
6505,1,-1,-1
6505,1,1734,2
6506,0,1739,2
6506,1,-1,-1
6506,1,1739,2
6507,1,-1,-1
6507,1,1734,3
6508,0,1740,0
6508,1,-1,-1
6508,1,1740,0
6509,1,-1,-1
6509,1,1735,4
6510,0,1740,1
6510,1,-1,-1
6510,1,1740,1
6511,1,-1,-1
6511,1,1737,1
6512,1,-1,-1
6512,1,1737,3
6513,0,1740,4
6513,1,-1,-1
6513,1,1740,4
6514,0,1741,0
6514,1,-1,-1
6514,1,1741,0
6515,1,-1,-1
6515,1,1738,1
6516,0,1741,1
6516,1,-1,-1
6516,1,1741,1
6517,1,-1,-1
6517,1,1738,3
6518,0,1741,4
6518,1,-1,-1
6518,1,1741,4
6519,0,1742,0
6519,1,-1,-1
6519,1,1742,0
6520,0,1742,2
6520,1,-1,-1
6520,1,1742,2
6521,0,1742,4
6521,1,-1,-1
6521,1,1742,4
6522,0,1743,2
6522,1,-1,-1
6522,1,1743,2
6523,0,1743,4
6523,1,-1,-1
6523,1,1743,4
6524,1,-1,-1
6524,1,1739,3
6525,0,1744,0
6525,1,-1,-1
6525,1,1744,0
6526,0,1744,1
6526,1,-1,-1
6526,1,1744,1
6527,0,1745,0
6527,1,-1,-1
6527,1,1745,0
6528,1,-1,-1
6528,1,1739,4
6529,1,-1,-1
6529,1,1740,3
6530,1,-1,-1
6530,1,1741,3
6531,1,-1,-1
6531,1,1742,1
6532,1,-1,-1
6532,1,1742,3
6533,1,-1,-1
6533,1,1744,4
6534,1,-1,-1
6534,1,1745,1
6535,0,1745,2
6535,1,-1,-1
6535,1,1745,2
6536,1,-1,-1
6536,1,1745,3
6537,0,1746,1
6537,1,-1,-1
6537,1,1746,1
6538,0,1746,2
6538,1,-1,-1
6538,1,1746,2
6539,1,-1,-1
6539,1,1746,4
6540,1,-1,-1
6540,1,1747,0
6541,0,1747,2
6541,1,-1,-1
6541,1,1747,2
6542,0,1747,4
6542,1,-1,-1
6542,1,1747,4
6543,0,1748,0
6543,1,-1,-1
6543,1,1748,0
6544,1,-1,-1
6544,1,1747,1
6545,0,1748,1
6545,1,-1,-1
6545,1,1748,1
6546,0,1748,4
6546,1,-1,-1
6546,1,1748,4
6547,0,1749,2
6547,1,-1,-1
6547,1,1749,2
6548,1,-1,-1
6548,1,1747,3
6549,1,-1,-1
6549,1,1748,3
6550,1,-1,-1
6550,1,1749,3
6551,0,1749,4
6551,1,-1,-1
6551,1,1749,4
6552,0,1750,1
6552,1,-1,-1
6552,1,1750,1
6553,0,1750,2
6553,1,-1,-1
6553,1,1750,2
6554,0,1751,0
6554,1,-1,-1
6554,1,1751,0
6555,0,1751,1
6555,1,-1,-1
6555,1,1751,1
6556,1,-1,-1
6556,1,1750,4
6557,0,1752,1
6557,1,-1,-1
6557,1,1752,1
6558,0,1752,2
6558,1,-1,-1
6558,1,1752,2
6559,1,-1,-1
6559,1,1751,4
6560,1,-1,-1
6560,1,1752,0
6561,0,1752,4
6561,1,-1,-1
6561,1,1752,4
6562,1,-1,-1
6562,1,1752,3
6563,1,-1,-1
6563,1,1753,1
6564,1,-1,-1
6564,1,1753,2
6565,1,-1,-1
6565,1,1753,3
6566,0,1754,2
6566,1,-1,-1
6566,1,1754,2
6567,1,-1,-1
6567,1,1754,0
6568,0,1756,0
6568,1,-1,-1
6568,1,1756,0
6569,0,1756,1
6569,1,-1,-1
6569,1,1756,1
6570,1,-1,-1
6570,1,1754,1
6571,1,-1,-1
6571,1,1754,3
6572,1,-1,-1
6572,1,1755,0
6573,0,1756,4
6573,1,-1,-1
6573,1,1756,4
6574,0,1757,0
6574,1,-1,-1
6574,1,1757,0
6575,1,-1,-1
6575,1,1756,3
6576,0,1758,0
6576,1,-1,-1
6576,1,1758,0
6577,1,-1,-1
6577,1,1757,3
6578,1,-1,-1
6578,1,1758,1
6579,0,1759,0
6579,1,-1,-1
6579,1,1759,0
6580,0,1759,2
6580,1,-1,-1
6580,1,1759,2
6581,1,-1,-1
6581,1,1758,3
6582,0,1759,4
6582,1,-1,-1
6582,1,1759,4
6583,1,-1,-1
6583,1,1758,4
6584,0,1760,2
6584,1,-1,-1
6584,1,1760,2
6585,0,1762,0
6585,1,-1,-1
6585,1,1762,0
6586,0,1762,2
6586,1,-1,-1
6586,1,1762,2
6587,0,1762,4
6587,1,-1,-1
6587,1,1762,4
6588,0,1763,0
6588,1,-1,-1
6588,1,1763,0
6589,1,-1,-1
6589,1,1760,0
6590,0,1763,1
6590,1,-1,-1
6590,1,1763,1
6591,0,1763,2
6591,1,-1,-1
6591,1,1763,2
6592,0,1764,4
6592,1,-1,-1
6592,1,1764,4
6593,0,1765,0
6593,1,-1,-1
6593,1,1765,0
6594,0,1765,1
6594,1,-1,-1
6594,1,1765,1
6595,1,-1,-1
6595,1,1760,1
6596,1,-1,-1
6596,1,1760,4
6597,0,1767,1
6597,1,-1,-1
6597,1,1767,1
6598,0,1767,2
6598,1,-1,-1
6598,1,1767,2
6599,1,-1,-1
6599,1,1761,1
6600,0,1767,4
6600,1,-1,-1
6600,1,1767,4
6601,0,1768,0
6601,1,-1,-1
6601,1,1768,0
6602,0,1768,2
6602,1,-1,-1
6602,1,1768,2
6603,1,-1,-1
6603,1,1761,3
6604,1,-1,-1
6604,1,1762,3
6605,1,-1,-1
6605,1,1763,3
6606,0,1769,0
6606,1,-1,-1
6606,1,1769,0
6607,0,1769,4
6607,1,-1,-1
6607,1,1769,4
6608,1,-1,-1
6608,1,1763,4
6609,0,1770,0
6609,1,-1,-1
6609,1,1770,0
6610,0,1770,2
6610,1,-1,-1
6610,1,1770,2
6611,0,1771,0
6611,1,-1,-1
6611,1,1771,0
6612,0,1771,2
6612,1,-1,-1
6612,1,1771,2
6613,0,1772,0
6613,1,-1,-1
6613,1,1772,0
6614,0,1772,2
6614,1,-1,-1
6614,1,1772,2
6615,1,-1,-1
6615,1,1764,3
6616,1,-1,-1
6616,1,1765,3
6617,0,1772,4
6617,1,-1,-1
6617,1,1772,4
6618,0,1773,4
6618,1,-1,-1
6618,1,1773,4
6619,0,1774,1
6619,1,-1,-1
6619,1,1774,1
6620,0,1774,2
6620,1,-1,-1
6620,1,1774,2
6621,0,1775,1
6621,1,-1,-1
6621,1,1775,1
6622,0,1775,2
6622,1,-1,-1
6622,1,1775,2
6623,1,-1,-1
6623,1,1765,4
6624,0,1776,0
6624,1,-1,-1
6624,1,1776,0
6625,0,1776,2
6625,1,-1,-1
6625,1,1776,2
6626,0,1777,0
6626,1,-1,-1
6626,1,1777,0
6627,1,-1,-1
6627,1,1766,1
6628,0,1777,1
6628,1,-1,-1
6628,1,1777,1
6629,1,-1,-1
6629,1,1766,4
6630,1,-1,-1
6630,1,1768,3
6631,0,1777,2
6631,1,-1,-1
6631,1,1777,2
6632,1,-1,-1
6632,1,1768,4
6633,0,1777,4
6633,1,-1,-1
6633,1,1777,4
6634,1,-1,-1
6634,1,1769,3
6635,1,-1,-1
6635,1,1770,3
6636,0,1778,0
6636,1,-1,-1
6636,1,1778,0
6637,0,1778,1
6637,1,-1,-1
6637,1,1778,1
6638,0,1778,4
6638,1,-1,-1
6638,1,1778,4
6639,0,1779,0
6639,1,-1,-1
6639,1,1779,0
6640,1,-1,-1
6640,1,1770,4
6641,1,-1,-1
6641,1,1771,1
6642,0,1779,2
6642,1,-1,-1
6642,1,1779,2
6643,1,-1,-1
6643,1,1771,3
6644,0,1780,0
6644,1,-1,-1
6644,1,1780,0
6645,1,-1,-1
6645,1,1772,1
6646,0,1780,1
6646,1,-1,-1
6646,1,1780,1
6647,0,1780,2
6647,1,-1,-1
6647,1,1780,2
6648,0,1780,4
6648,1,-1,-1
6648,1,1780,4
6649,1,-1,-1
6649,1,1772,3
6650,1,-1,-1
6650,1,1773,2
6651,0,1781,2
6651,1,-1,-1
6651,1,1781,2
6652,1,-1,-1
6652,1,1774,0
6653,1,-1,-1
6653,1,1776,1
6654,0,1782,0
6654,1,-1,-1
6654,1,1782,0
6655,0,1782,2
6655,1,-1,-1
6655,1,1782,2
6656,1,-1,-1
6656,1,1776,3
6657,1,-1,-1
6657,1,1776,4
6658,1,-1,-1
6658,1,1779,3
6659,0,1783,0
6659,1,-1,-1
6659,1,1783,0
6660,0,1783,2
6660,1,-1,-1
6660,1,1783,2
6661,0,1783,4
6661,1,-1,-1
6661,1,1783,4
6662,1,-1,-1
6662,1,1779,4
6663,0,1784,1
6663,1,-1,-1
6663,1,1784,1
6664,0,1785,2
6664,1,-1,-1
6664,1,1785,2
6665,1,-1,-1
6665,1,1780,3
6666,0,1786,0
6666,1,-1,-1
6666,1,1786,0
6667,0,1786,1
6667,1,-1,-1
6667,1,1786,1
6668,1,-1,-1
6668,1,1781,3
6669,1,-1,-1
6669,1,1782,1
6670,1,-1,-1
6670,1,1782,3
6671,0,1786,2
6671,1,-1,-1
6671,1,1786,2
6672,0,1786,4
6672,1,-1,-1
6672,1,1786,4
6673,1,-1,-1
6673,1,1783,3
6674,1,-1,-1
6674,1,1784,0
6675,1,-1,-1
6675,1,1784,3
6676,1,-1,-1
6676,1,1784,4
6677,0,1787,4
6677,1,-1,-1
6677,1,1787,4
6678,1,-1,-1
6678,1,1785,3
6679,0,1788,0
6679,1,-1,-1
6679,1,1788,0
6680,1,-1,-1
6680,1,1787,0
6681,0,1788,2
6681,1,-1,-1
6681,1,1788,2
6682,1,-1,-1
6682,1,1787,1
6683,0,1789,0
6683,1,-1,-1
6683,1,1789,0
6684,0,1790,0
6684,1,-1,-1
6684,1,1790,0
6685,1,-1,-1
6685,1,1787,3
6686,0,1790,1
6686,1,-1,-1
6686,1,1790,1
6687,0,1790,2
6687,1,-1,-1
6687,1,1790,2
6688,1,-1,-1
6688,1,1788,1
6689,1,-1,-1
6689,1,1788,3
6690,1,-1,-1
6690,1,1789,1
6691,1,-1,-1
6691,1,1789,3
6692,1,-1,-1
6692,1,1789,4
6693,0,1790,4
6693,1,-1,-1
6693,1,1790,4
6694,1,-1,-1
6694,1,1790,3
6695,1,-1,-1
6695,1,1791,0
6696,0,1791,1
6696,1,-1,-1
6696,1,1791,1
6697,0,1791,2
6697,1,-1,-1
6697,1,1791,2
6698,0,1791,4
6698,1,-1,-1
6698,1,1791,4
6699,1,-1,-1
6699,1,1791,3
6700,0,1792,0
6700,1,-1,-1
6700,1,1792,0
6701,1,-1,-1
6701,1,1792,1
6702,1,-1,-1
6702,1,1792,2
6703,0,1793,0
6703,1,-1,-1
6703,1,1793,0
6704,0,1793,4
6704,1,-1,-1
6704,1,1793,4
6705,0,1794,0
6705,1,-1,-1
6705,1,1794,0
6706,1,-1,-1
6706,1,1792,3
6707,1,-1,-1
6707,1,1793,2
6708,1,-1,-1
6708,1,1794,1
6709,0,1794,2
6709,1,-1,-1
6709,1,1794,2
6710,1,-1,-1
6710,1,1794,3
6711,0,1794,4
6711,1,-1,-1
6711,1,1794,4
6712,0,1795,1
6712,1,-1,-1
6712,1,1795,1
6713,1,-1,-1
6713,1,1795,2
6714,1,-1,-1
6714,1,1795,3
6715,0,1796,2
6715,1,-1,-1
6715,1,1796,2
6716,0,1797,0
6716,1,-1,-1
6716,1,1797,0
6717,0,1797,2
6717,1,-1,-1
6717,1,1797,2
6718,1,-1,-1
6718,1,1796,0
6719,1,-1,-1
6719,1,1796,1
6720,0,1798,0
6720,1,-1,-1
6720,1,1798,0
6721,0,1798,2
6721,1,-1,-1
6721,1,1798,2
6722,1,-1,-1
6722,1,1796,3
6723,0,1798,4
6723,1,-1,-1
6723,1,1798,4
6724,1,-1,-1
6724,1,1796,4
6725,0,1799,1
6725,1,-1,-1
6725,1,1799,1
6726,1,-1,-1
6726,1,1797,1
6727,0,1799,2
6727,1,-1,-1
6727,1,1799,2
6728,0,1800,0
6728,1,-1,-1
6728,1,1800,0
6729,0,1800,2
